City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
231,Bend,44.0582,-121.3153,16.939999999999998,37,90,2.24,US,2021-06-06 22:37:49
232,Borogontsy,62.6683,131.1683,13.180000000000007,62,99,2.61,RU,2021-06-06 22:42:27
233,Saint-Philippe,-21.3585,55.7679,22.77000000000004,86,77,6.18,RE,2021-06-06 22:42:14
234,Souillac,-20.5167,57.5167,24.210000000000036,78,40,5.53,MU,2021-06-06 22:42:30
235,Rundu,-17.9333,19.7667,9.300000000000011,58,21,2.83,NA,2021-06-06 22:42:32
236,Lashio,22.9333,97.75,19.920000000000016,98,100,0.31,MM,2021-06-06 22:42:34
237,Broken Hill,-31.95,141.4333,10.840000000000032,62,26,5.66,AU,2021-06-06 22:42:36
238,Sur,22.5667,59.5289,28.79000000000002,78,0,5.09,OM,2021-06-06 22:42:38
239,Sinnamary,5.3833,-52.95,24.450000000000045,89,100,2.53,GF,2021-06-06 22:40:33
240,Ust-Tsilma,65.441,52.1498,1.910000000000025,68,8,2.53,RU,2021-06-06 22:42:41
241,Malakanagiri,18.35,81.9,27.05000000000001,76,17,0.75,IN,2021-06-06 22:42:43
242,Mahibadhoo,3.7833,72.9667,28.28000000000003,73,65,6.87,MV,2021-06-06 22:42:45
243,Gornyak,50.9942,81.4661,10.420000000000016,78,0,2.61,RU,2021-06-06 22:42:47
244,Qarchī Gak,37.04,66.7889,33.5,20,1,6.63,AF,2021-06-06 22:42:49
245,Talara,-4.5772,-81.2719,19.970000000000027,82,68,7.09,PE,2021-06-06 22:42:51
246,Lapua,62.9693,23.0088,14.25,89,1,1.48,FI,2021-06-06 22:42:53
247,Sambava,-14.2667,50.1667,21.720000000000027,87,27,4.59,MG,2021-06-06 22:42:55
248,Tuktoyaktuk,69.4541,-133.0374,2.0,69,90,4.12,CA,2021-06-06 22:42:56
249,Jacareacanga,-6.2222,-57.7528,26.0,72,99,0.47,BR,2021-06-06 22:42:17
250,High Level,58.5169,-117.136,18.060000000000002,45,75,4.02,CA,2021-06-06 22:43:00
251,Jiblah,13.9216,44.1467,20.629999999999995,55,4,1.77,YE,2021-06-06 22:43:02
252,Acarí,-15.4311,-74.6158,19.450000000000045,75,8,1.93,PE,2021-06-06 22:43:04
253,Iquique,-20.2208,-70.1431,16.02000000000004,80,93,2.68,CL,2021-06-06 22:43:05
254,Ambanja,-13.6833,48.45,21.5,91,69,1.06,MG,2021-06-06 22:43:07
255,Granard,53.7667,-7.5,10.03000000000003,87,99,2.26,IE,2021-06-06 22:43:11
256,Marawi,7.9986,124.2928,18.140000000000043,86,99,0.85,PH,2021-06-06 22:41:53
257,Takahagi,36.7167,140.7167,22.370000000000005,73,100,1.56,JP,2021-06-06 22:43:16
258,Ahmadpur,18.7,76.9333,26.860000000000014,69,81,3.11,IN,2021-06-06 22:43:19
259,Tshane,-24.0196,21.8684,8.25,58,0,4.53,BW,2021-06-06 22:43:21
260,Huilong,31.8111,121.655,23.350000000000023,65,20,4.62,CN,2021-06-06 22:43:23
261,Eureka,40.8021,-124.1637,20.930000000000007,71,68,3.13,US,2021-06-06 22:43:25
262,Tubualá,9.5167,-79.0333,30.060000000000002,82,77,3.25,PA,2021-06-06 22:43:27
263,Ozinki,51.1786,49.6769,16.970000000000027,77,89,0.88,RU,2021-06-06 22:43:28
264,Isangel,-19.55,169.2667,25.060000000000002,61,75,4.81,VU,2021-06-06 22:41:47
265,Panórama,40.5878,23.0315,20.850000000000023,80,20,0.45,GR,2021-06-06 22:43:32
266,Yangi Marg`ilon,40.4272,71.7189,27.680000000000007,28,77,3.09,UZ,2021-06-06 22:43:34
267,Yokadouma,3.5167,15.05,21.450000000000045,96,98,0.72,CM,2021-06-06 22:43:36
268,Cherskiy,68.75,161.3,20.02000000000004,35,100,8.67,RU,2021-06-06 22:43:39
269,Grindavik,63.8424,-22.4338,9.260000000000048,93,75,6.95,IS,2021-06-06 22:43:41
270,Kenai,60.5544,-151.2583,20.57000000000005,53,1,5.66,US,2021-06-06 22:43:43
271,‘Āhuimanu,21.4447,-157.8378,28.840000000000032,57,75,7.72,US,2021-06-06 22:43:45
272,Atherton,53.5237,-2.4935,16.75,73,28,1.45,GB,2021-06-06 22:39:22
273,Norman Wells,65.282,-126.8329,11.020000000000039,71,75,2.57,CA,2021-06-06 22:43:48
274,Ust'-Kan,50.9276,84.761,5.330000000000041,85,0,1.33,RU,2021-06-06 22:43:50
275,Yelizovo,53.1873,158.3805,7.080000000000041,100,90,0.0,RU,2021-06-06 22:43:52
276,Rocky Mountain House,52.3668,-114.9188,16.060000000000002,33,96,1.54,CA,2021-06-06 22:43:54
277,Namtsy,62.7161,129.6658,15.060000000000002,60,100,5.08,RU,2021-06-06 22:43:55
278,Parabel',58.6978,81.4825,10.129999999999995,91,99,3.98,RU,2021-06-06 22:43:57
279,Lagunas,-5.2269,-75.6753,23.640000000000043,99,93,1.15,PE,2021-06-06 22:43:59
280,Normandin,48.8333,-72.5321,23.170000000000016,46,67,3.6,CA,2021-06-06 22:44:01
281,Carutapera,-1.195,-46.02,23.78000000000003,94,16,2.41,BR,2021-06-06 22:44:05
282,Alexandria,31.2156,29.9553,20.980000000000018,68,0,4.12,EG,2021-06-06 22:36:35
283,Rock Sound,24.9,-76.2,26.200000000000045,81,91,7.0,BS,2021-06-06 22:44:08
284,Beringovskiy,63.05,179.3167,1.490000000000009,99,100,2.07,RU,2021-06-06 22:43:31
285,Mount Gambier,-37.8333,140.7667,12.950000000000045,71,100,8.23,AU,2021-06-06 22:40:17
286,Lompoc,34.6391,-120.4579,24.879999999999995,73,90,3.58,US,2021-06-06 22:44:13
287,Cururupu,-1.8283,-44.8683,22.99000000000001,97,24,1.44,BR,2021-06-06 22:44:15
288,Aswān,24.0934,32.907,28.760000000000048,16,3,5.97,EG,2021-06-06 22:44:17
289,George Town,5.4112,100.3354,26.610000000000014,93,20,0.45,MY,2021-06-06 22:44:20
290,Tevriz,57.509,72.4042,11.390000000000043,79,42,1.41,RU,2021-06-06 22:44:22
291,Camacupa,-12.0167,17.4833,11.970000000000027,55,55,1.48,AO,2021-06-06 22:44:24
292,Mińsk Mazowiecki,52.1794,21.5725,19.230000000000018,74,85,2.77,PL,2021-06-06 22:44:25
293,Kruisfontein,-34.0033,24.7314,13.640000000000043,22,2,3.69,ZA,2021-06-06 22:44:27
294,Kawai,34.2333,135.85,18.54000000000002,77,100,0.33,JP,2021-06-06 22:44:29
295,Monrovia,6.3005,-10.7969,24.870000000000005,85,98,3.8,LR,2021-06-06 22:44:31
296,Cam Ranh,11.9214,109.1591,27.980000000000018,69,20,2.98,VN,2021-06-06 22:44:33
297,Okhotsk,59.3833,143.3,6.930000000000007,83,100,1.24,RU,2021-06-06 22:42:34
298,Moses Lake,47.1301,-119.2781,16.27000000000004,31,99,5.9,US,2021-06-06 22:44:36
299,Ahipara,-35.1667,173.1667,16.53000000000003,89,100,4.08,NZ,2021-06-06 22:40:46
300,Sorong,-0.8833,131.25,26.230000000000018,85,98,2.9,ID,2021-06-06 22:44:41
301,Westport,41.1415,-73.3579,33.360000000000014,55,1,0.89,US,2021-06-06 22:43:57
302,Raymond,43.9015,-70.4703,32.900000000000034,52,79,0.97,US,2021-06-06 22:44:44
303,Krasnyy Chikoy,50.3643,108.7512,3.140000000000043,100,100,1.57,RU,2021-06-06 22:44:46
304,Haines Junction,60.7522,-137.5108,14.970000000000027,47,100,3.6,CA,2021-06-06 22:44:49
305,Leningradskiy,69.3833,178.4167,5.470000000000027,71,17,6.47,RU,2021-06-06 22:44:51
306,Mungaa,-4.9667,34.8833,12.32000000000005,88,3,3.53,TZ,2021-06-06 22:44:53
307,Ures,29.4333,-110.4,38.170000000000016,12,4,9.25,MX,2021-06-06 22:44:55
308,Coquimbo,-29.9533,-71.3436,12.850000000000023,87,90,2.92,CL,2021-06-06 22:44:56
309,San Rafael,-34.6177,-68.3301,11.930000000000007,56,61,0.53,AR,2021-06-06 22:44:58
310,Najrān,17.4924,44.1277,26.360000000000014,25,8,3.0,SA,2021-06-06 22:45:00
311,Ilulissat,69.2167,-51.1,4.010000000000048,81,69,2.06,GL,2021-06-06 22:42:35
312,Suntar,62.1444,117.6319,10.689999999999998,44,72,6.6,RU,2021-06-06 22:45:04
313,Saravena,6.9538,-71.8752,21.860000000000014,97,100,1.2,CO,2021-06-06 22:45:05
314,Vardø,70.3705,31.1107,3.9700000000000273,74,6,0.84,NO,2021-06-06 22:45:07
315,Avera,33.194,-82.5271,30.03000000000003,96,100,1.42,US,2021-06-06 22:45:09
316,Bambanglipuro,-7.95,110.2833,12.560000000000002,92,19,1.3,ID,2021-06-06 22:45:10
317,Tigil',57.8,158.6667,12.950000000000045,57,85,2.95,RU,2021-06-06 22:45:12
318,Taoudenni,22.6783,-3.9836,39.27000000000004,8,91,2.74,ML,2021-06-06 22:45:15
319,Hanchuan,30.65,113.7667,25.060000000000002,67,99,1.1,CN,2021-06-06 22:45:17
320,Bereda,43.2686,-7.5406,13.29000000000002,100,70,1.55,ES,2021-06-06 22:45:19
321,Kumul,42.8,93.45,17.920000000000016,17,32,5.79,CN,2021-06-06 22:43:59
322,Iglino,54.8324,56.4126,8.050000000000011,76,4,1.62,RU,2021-06-06 22:45:22
323,Sabha,27.0377,14.4283,27.840000000000032,18,60,5.61,LY,2021-06-06 22:44:40
324,Abu Dhabi,24.4667,54.3667,33.01000000000005,79,0,4.46,AE,2021-06-06 22:43:49
325,Buraidah,26.326,43.975,34.25,11,6,4.87,SA,2021-06-06 22:45:27
326,Gorin,51.1983,136.6669,12.689999999999998,80,67,2.0,RU,2021-06-06 22:45:29
327,Ngunguru,-35.6167,174.5,15.650000000000034,93,100,14.91,NZ,2021-06-06 22:45:31
328,Mwinilunga,-11.7358,24.4293,12.710000000000036,68,60,2.32,ZM,2021-06-06 22:45:32
329,Kantunilkín,21.0917,-87.45,29.970000000000027,58,44,3.69,MX,2021-06-06 22:45:34
330,Makungu,-8.7333,35.2833,12.430000000000007,95,21,1.05,TZ,2021-06-06 22:45:36
331,Naze,28.3667,129.4833,23.510000000000048,94,100,1.52,JP,2021-06-06 22:44:21
332,Santa Isabel,-23.3156,-46.2214,20.610000000000014,83,80,1.11,BR,2021-06-06 22:45:40
333,Longyearbyen,78.2186,15.6401,3.910000000000025,65,0,5.66,SJ,2021-06-06 22:41:22
334,Dakoro,14.5106,6.765,27.629999999999995,55,100,7.8,NE,2021-06-06 22:45:43
335,Zhuhai,22.2769,113.5678,27.879999999999995,83,20,5.05,CN,2021-06-06 22:44:00
336,Pevek,69.7008,170.3133,9.060000000000002,66,29,5.86,RU,2021-06-06 22:45:46
337,Baikunthpur,23.25,82.55,28.08000000000004,55,41,2.2,IN,2021-06-06 22:42:31
338,Sola,-13.8833,167.55,25.370000000000005,94,90,2.57,VU,2021-06-06 22:45:50
339,Cairo,30.0626,31.2497,22.620000000000005,31,0,4.18,EG,2021-06-06 22:34:45
340,Beaupré,47.0443,-70.8953,27.03000000000003,56,81,0.51,CA,2021-06-06 22:45:53
341,Soria,41.6667,-2.6667,11.590000000000032,81,3,1.41,ES,2021-06-06 22:45:55
342,Amahai,-3.3333,128.9167,26.07000000000005,84,98,1.22,ID,2021-06-06 22:45:57
343,Aklavik,68.2191,-135.0107,8.400000000000034,38,12,3.86,CA,2021-06-06 22:45:59
344,Riachão das Neves,-11.7461,-44.91,23.02000000000004,42,99,1.4,BR,2021-06-06 22:46:00
345,Trairi,-3.2778,-39.2689,25.150000000000034,86,12,2.82,BR,2021-06-06 22:41:17
346,Belle Fourche,44.6714,-103.8522,27.360000000000014,27,8,4.0,US,2021-06-06 22:41:33
347,San Vicente,-26.6167,-54.1333,14.590000000000032,98,100,0.86,AR,2021-06-06 22:46:05
348,Umm Bāb,25.2142,50.8072,30.82000000000005,68,0,2.87,QA,2021-06-06 22:46:07
349,Nishihara,26.1842,127.7558,23.810000000000002,97,90,2.76,JP,2021-06-06 22:46:09
350,San Quintín,30.4833,-115.95,18.650000000000034,64,13,4.82,MX,2021-06-06 22:44:02
351,Mandalī,33.7499,45.5541,29.810000000000002,16,0,5.11,IQ,2021-06-06 22:46:13
352,Maceió,-9.6658,-35.7353,25.689999999999998,83,20,3.4,BR,2021-06-06 22:42:08
353,Noumea,-22.2763,166.4572,22.78000000000003,99,98,3.93,NC,2021-06-06 22:42:20
354,Farah,32.5,62.5,28.390000000000043,18,0,1.64,AF,2021-06-06 22:46:18
355,Te Anau,-45.4167,167.7167,5.840000000000032,84,12,0.54,NZ,2021-06-06 22:42:27
356,Lorengau,-2.0226,147.2712,28.25,70,90,2.64,PG,2021-06-06 22:46:21
357,Alcalá de Henares,40.4821,-3.36,23.930000000000007,49,0,9.39,ES,2021-06-06 22:46:23
358,Nānākuli,21.3906,-158.1547,28.970000000000027,64,40,8.15,US,2021-06-06 22:46:25
359,Krasnosel'kup,65.7,82.4667,1.6000000000000227,75,39,4.62,RU,2021-06-06 22:46:27
360,Nísia Floresta,-6.0911,-35.2086,24.450000000000045,93,11,3.87,BR,2021-06-06 22:46:29
361,Malanje,-9.5402,16.341,16.150000000000034,49,52,1.37,AO,2021-06-06 22:46:31
362,Shache,38.4167,77.2406,24.180000000000007,22,36,4.04,CN,2021-06-06 22:46:32
363,Hobyo,5.3505,48.5268,25.760000000000048,89,25,10.42,SO,2021-06-06 22:41:46
364,Vanimo,-2.6741,141.3028,25.900000000000034,89,100,3.17,PG,2021-06-06 22:46:36
365,Nanga Eboko,4.6833,12.3667,20.189999999999998,99,99,1.25,CM,2021-06-06 22:46:38
366,Hamilton,39.1834,-84.5333,28.970000000000027,56,1,3.82,US,2021-06-06 22:44:24
367,Benavente,42.0025,-5.6783,15.060000000000002,70,86,5.56,ES,2021-06-06 22:46:42
368,Kirakira,-10.4544,161.9205,27.810000000000002,78,76,3.49,SB,2021-06-06 22:46:43
369,Kununurra,-15.7667,128.7333,15.990000000000009,72,21,0.0,AU,2021-06-06 22:42:14
370,Faya,18.3851,42.4509,21.29000000000002,48,6,1.23,SA,2021-06-06 22:46:48
371,San Fernando,15.0286,120.6898,28.970000000000027,78,99,0.71,PH,2021-06-06 22:43:36
372,Assiniboia,49.6334,-105.9845,21.900000000000034,23,26,8.13,CA,2021-06-06 22:46:52
373,Balikpapan,-1.2675,116.8289,24.890000000000043,88,96,1.75,ID,2021-06-06 22:46:54
374,Inta,66.0317,60.1659,3.1299999999999955,66,96,3.24,RU,2021-06-06 22:46:56
375,Bud,39.447,-86.1758,28.970000000000027,85,100,5.14,US,2021-06-06 22:46:58
376,Port Blair,11.6667,92.75,28.75,76,100,5.37,IN,2021-06-06 22:46:59
377,Batagay-Alyta,67.8006,130.4114,9.480000000000018,52,96,3.79,RU,2021-06-06 22:47:01
378,Aberdare,51.7144,-3.4492,14.25,95,8,0.68,GB,2021-06-06 22:47:05
379,Solton,52.8429,86.4787,8.900000000000034,91,19,1.29,RU,2021-06-06 22:47:06
380,Evensk,61.95,159.2333,6.650000000000034,81,100,1.9,RU,2021-06-06 22:42:24
381,Guaymas,27.9333,-110.9,39.94,29,34,5.0,MX,2021-06-06 22:47:10
382,Ibrā’,22.6906,58.5334,25.939999999999998,81,0,1.13,OM,2021-06-06 22:47:12
383,Flin Flon,54.7682,-101.865,13.910000000000025,82,90,3.13,CA,2021-06-06 22:47:13
384,Road Town,18.4167,-64.6167,28.05000000000001,78,40,5.14,VG,2021-06-06 22:43:54
385,Ondangwa,-17.9167,15.95,16.0,48,2,3.09,NA,2021-06-06 22:47:17
386,Antofagasta,-23.65,-70.4,15.600000000000023,83,33,3.02,CL,2021-06-06 22:45:30
387,Gemeente Wageningen,51.9667,5.6667,14.920000000000016,84,0,2.6,NL,2021-06-06 22:47:20
388,Dali,25.7,100.1833,16.710000000000036,91,50,1.4,CN,2021-06-06 22:44:27
389,Paracuru,-3.41,-39.0306,27.840000000000032,83,17,3.94,BR,2021-06-06 22:42:51
390,San Buenaventura,27.0833,-101.5333,43.04000000000002,10,1,3.98,MX,2021-06-06 22:47:27
391,Belmonte,-15.8631,-38.8828,25.28000000000003,87,15,2.85,BR,2021-06-06 22:46:53
392,Samandağ,36.0842,35.9771,22.29000000000002,68,0,1.04,TR,2021-06-06 22:47:30
393,Moerai,-22.4333,-151.3333,23.02000000000004,69,64,6.77,PF,2021-06-06 22:47:32
394,Marabu,4.4148,114.0089,23.08000000000004,100,20,2.1,MY,2021-06-06 22:47:34
395,Makakilo City,21.3469,-158.0858,28.180000000000007,55,40,5.66,US,2021-06-06 22:47:36
396,Bowen,-20.0167,148.2333,19.120000000000005,75,89,5.21,AU,2021-06-06 22:47:38
397,Waipawa,-41.4122,175.5153,11.920000000000016,82,100,3.05,NZ,2021-06-06 22:47:40
398,Alugan,12.2188,125.4808,26.110000000000014,86,100,1.57,PH,2021-06-06 22:47:41
399,Río Gallegos,-51.6226,-69.2181,4.03000000000003,65,0,4.12,AR,2021-06-06 22:47:43
400,Quelimane,-17.8786,36.8883,17.970000000000027,93,20,0.0,MZ,2021-06-06 22:47:45
401,Camaná,-16.6228,-72.7111,17.82000000000005,83,26,2.64,PE,2021-06-06 22:47:47
402,Sibiti,-3.6819,13.3499,21.230000000000018,89,56,0.96,CG,2021-06-06 22:47:48
403,Piskivka,50.6938,29.6193,14.120000000000005,94,53,2.67,UA,2021-06-06 22:47:50
404,Manacapuru,-3.2997,-60.6206,30.32000000000005,71,100,1.34,BR,2021-06-06 22:47:52
405,Coleraine,55.1333,-6.6667,11.439999999999998,89,100,2.55,GB,2021-06-06 22:47:54
406,Port Macquarie,-31.4333,152.9167,11.610000000000014,60,5,1.99,AU,2021-06-06 22:47:56
407,Heinola,61.2056,26.0381,17.05000000000001,79,85,1.07,FI,2021-06-06 22:47:58
408,Cockburn Town,21.4612,-71.1419,27.980000000000018,69,40,7.72,TC,2021-06-06 22:48:00
409,Marshall,34.3834,-86.3333,23.900000000000034,88,1,3.19,US,2021-06-06 22:48:01
410,Kipini,-2.5257,40.5262,25.33000000000004,84,4,9.45,KE,2021-06-06 22:48:03
411,Bajina Bašta,43.9708,19.5675,17.410000000000025,100,0,0.58,RS,2021-06-06 22:48:05
412,Letlhakeng,-24.0944,25.0298,9.370000000000005,63,0,5.11,BW,2021-06-06 22:48:07
413,Opuwo,-18.0607,13.84,13.270000000000039,46,1,1.81,NA,2021-06-06 22:48:09
414,Kandrian,-6.2167,149.55,26.860000000000014,83,57,0.82,PG,2021-06-06 22:48:11
415,Aksha,50.2814,113.2867,17.260000000000048,54,98,1.98,RU,2021-06-06 22:48:12
416,Shouguang,36.88,118.7375,23.54000000000002,60,95,3.83,CN,2021-06-06 22:48:14
417,Muscat,23.6139,58.5922,30.010000000000048,80,1,3.74,OM,2021-06-06 22:48:16
418,Finschhafen,-6.6024,147.8681,27.600000000000023,76,76,3.28,PG,2021-06-06 22:48:18
419,Nouadhibou,20.931,-17.0347,19.99000000000001,77,94,7.2,MR,2021-06-06 22:48:22
420,Huangmei,30.1924,116.025,24.470000000000027,70,100,0.9,CN,2021-06-06 22:48:23
421,Fukuchiyama,35.3,135.1167,24.160000000000025,65,99,2.01,JP,2021-06-06 22:48:27
422,Mackay,-21.15,149.2,18.910000000000025,67,90,2.57,AU,2021-06-06 22:48:29
423,Kalabo,-14.97,22.6814,11.350000000000023,59,85,2.69,ZM,2021-06-06 22:48:32
424,Christchurch,-43.5333,172.6333,10.010000000000048,97,90,0.89,NZ,2021-06-06 22:48:00
425,Khotynets,53.1286,35.3966,11.670000000000016,97,80,2.74,RU,2021-06-06 22:48:36
426,Luoyang,34.6836,112.4536,27.939999999999998,58,100,1.34,CN,2021-06-06 22:48:37
427,Saldanha,-33.0117,17.9442,14.03000000000003,36,2,11.97,ZA,2021-06-06 22:48:39
428,Tazovsky,67.4667,78.7,0.05000000000001137,86,94,4.03,RU,2021-06-06 22:48:41
429,Fort Morgan,40.2503,-103.8,29.410000000000025,32,75,3.09,US,2021-06-06 22:48:43
430,Araouane,18.9048,-3.5265,36.09000000000003,19,61,3.03,ML,2021-06-06 22:48:44
431,Husavik,66.0449,-17.3389,10.950000000000045,82,72,1.51,IS,2021-06-06 22:48:28
432,Den Helder,52.9599,4.7593,13.990000000000009,81,11,1.34,NL,2021-06-06 22:47:05
433,Deputatsky,69.3,139.9,6.460000000000036,57,7,2.09,RU,2021-06-06 22:48:49
434,Nautla,20.2167,-96.7833,30.390000000000043,69,41,6.4,MX,2021-06-06 22:48:51
435,Canhotinho,-8.8822,-36.1911,18.960000000000036,98,16,1.67,BR,2021-06-06 22:48:53
436,Madera,37.1666,-119.8343,35.98000000000002,22,8,0.89,US,2021-06-06 22:48:57
437,Wattegama,6.7989,81.4808,24.110000000000014,81,100,1.8,LK,2021-06-06 22:48:59
438,Bagdarin,54.4333,113.6,13.740000000000009,64,98,2.66,RU,2021-06-06 22:49:00
439,Portland,45.5234,-122.6762,18.560000000000002,56,90,1.79,US,2021-06-06 22:43:42
440,Yeppoon,-23.1333,150.7333,14.879999999999995,68,54,4.34,AU,2021-06-06 22:49:04
441,Beyneu,45.3167,55.2,18.629999999999995,50,1,4.68,KZ,2021-06-06 22:49:06
442,Neryungri,56.6709,124.6491,20.370000000000005,49,65,4.25,RU,2021-06-06 22:49:08
443,Jasper,37.2001,-94.3502,26.920000000000016,70,90,0.45,US,2021-06-06 22:48:13
444,Lerik,38.7726,48.4128,11.800000000000011,94,24,1.17,AZ,2021-06-06 22:49:11
445,Mandurah,-32.55,115.7,9.990000000000009,76,13,4.52,AU,2021-06-06 22:44:53
446,Hirara,24.8,125.2833,26.150000000000034,100,75,3.09,JP,2021-06-06 22:49:15
447,Biltine,14.5333,20.9167,31.689999999999998,16,82,2.2,TD,2021-06-06 22:49:17
448,Rusape,-18.5278,32.1284,5.850000000000023,94,83,1.57,ZW,2021-06-06 22:49:19
449,Miles City,46.4083,-105.8406,24.54000000000002,23,1,2.06,US,2021-06-06 22:49:22
450,Keflavik,64.0049,-22.5624,9.240000000000009,93,75,2.57,IS,2021-06-06 22:49:24
451,La Ronge,55.1001,-105.2842,18.120000000000005,59,75,3.09,CA,2021-06-06 22:49:27
452,Alghero,40.5589,8.3181,17.05000000000001,94,0,1.54,IT,2021-06-06 22:49:32
453,Asău,46.4333,26.4,13.860000000000014,76,4,2.17,RO,2021-06-06 22:49:17
454,Sibolga,1.7427,98.7792,23.77000000000004,79,76,1.4,ID,2021-06-06 22:49:35
455,Cortez,37.3489,-108.5859,32.24000000000001,11,1,4.63,US,2021-06-06 22:49:37
456,Millinocket,45.6573,-68.7098,30.010000000000048,57,75,2.06,US,2021-06-06 22:49:39
457,Gizo Government Station,-8.103,156.8419,28.340000000000032,74,33,2.26,SB,2021-06-06 22:49:40
458,General Roca,-39.0333,-67.5833,10.220000000000027,48,100,3.58,AR,2021-06-06 22:49:42
459,Dunda,-8.1167,34.25,17.24000000000001,67,91,2.36,TZ,2021-06-06 22:49:44
460,Svirstroy,60.7999,33.7248,13.890000000000043,82,86,2.0,RU,2021-06-06 22:49:46
461,Mahanje,-9.9333,35.3333,15.720000000000027,80,95,1.09,TZ,2021-06-06 22:49:48
462,Kota,25.1833,75.8333,31.75,44,30,4.52,IN,2021-06-06 22:49:49
