City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
463,Khani,41.9563,42.9566,7.760000000000048,94,83,1.36,GE,2021-06-06 22:49:51
464,Bauchi,10.5,10.0,24.390000000000043,77,99,2.43,NG,2021-06-06 22:49:53
465,Meybod,32.2501,54.0166,34.01000000000005,11,41,1.44,IR,2021-06-06 22:49:55
466,Hasaki,35.7333,140.8333,22.379999999999995,83,100,0.5,JP,2021-06-06 22:47:15
467,Santa Vitória do Palmar,-33.5189,-53.3681,10.5,78,92,2.65,BR,2021-06-06 22:49:58
468,Alice Springs,-23.7,133.8833,4.75,75,12,1.37,AU,2021-06-06 22:48:53
469,Buchanan,5.8808,-10.0467,24.980000000000018,84,99,3.93,LR,2021-06-06 22:50:02
470,Jinchang,38.4953,102.1739,17.879999999999995,44,71,4.2,CN,2021-06-06 22:50:06
471,Mahébourg,-20.4081,57.7,24.160000000000025,78,40,4.12,MU,2021-06-06 22:46:55
472,Kyenjojo,0.6328,30.6214,16.710000000000036,96,100,1.36,UG,2021-06-06 22:50:09
473,Salinópolis,-0.6136,-47.3561,25.439999999999998,86,37,4.21,BR,2021-06-06 22:50:11
474,Bela,25.9333,81.9833,34.08000000000004,36,75,3.22,IN,2021-06-06 22:50:14
475,Guilin,25.2819,110.2864,20.060000000000002,80,0,0.83,CN,2021-06-06 22:50:18
476,Kahului,20.8947,-156.47,30.010000000000048,64,20,11.83,US,2021-06-06 22:50:20
477,Camacha,33.0833,-16.3333,17.420000000000016,77,40,3.6,PT,2021-06-06 22:50:22
478,Korem,12.5058,39.5228,15.480000000000018,41,48,0.25,ET,2021-06-06 22:50:23
479,Richards Bay,-28.783,32.0377,14.480000000000018,80,0,3.24,ZA,2021-06-06 22:50:25
480,Hualmay,-11.0964,-77.6139,18.29000000000002,83,31,4.78,PE,2021-06-06 22:50:27
481,Terrace Bay,48.7834,-87.1,24.79000000000002,92,82,3.93,CA,2021-06-06 22:50:29
482,Guerrero Negro,27.9769,-114.0611,20.83000000000004,60,69,7.6,MX,2021-06-06 22:50:31
483,Praia da Vitória,38.7333,-27.0667,19.140000000000043,88,20,1.89,PT,2021-06-06 22:50:33
484,Bangkal,6.0667,121.0667,26.360000000000014,84,87,0.91,PH,2021-06-06 22:50:35
485,Rafaela,-31.2503,-61.4867,12.78000000000003,60,11,3.51,AR,2021-06-06 22:50:38
486,Kachug,53.9606,105.8817,9.129999999999995,79,100,2.41,RU,2021-06-06 22:50:40
487,Pemangkat,1.1667,108.9667,24.890000000000043,87,98,2.4,ID,2021-06-06 22:50:42
488,Oranjemund,-28.55,16.4333,19.150000000000034,33,0,4.62,NA,2021-06-06 22:50:44
489,Dzerzhinskoye,56.8344,95.2283,12.990000000000009,78,74,5.99,RU,2021-06-06 22:50:46
490,Pierre,44.3683,-100.351,31.510000000000048,52,1,4.02,US,2021-06-06 22:46:24
491,Rehoboth,-23.3167,17.0833,10.860000000000014,42,0,3.59,NA,2021-06-06 22:50:49
492,Bloemfontein,-29.1211,26.214,2.7100000000000364,81,0,1.54,ZA,2021-06-06 22:50:51
493,Mayumba,-3.432,10.6554,24.120000000000005,93,98,2.63,GA,2021-06-06 22:50:55
494,Nabire,-3.3667,135.4833,25.560000000000002,88,87,0.8,ID,2021-06-06 22:50:33
495,Matamoros,25.5333,-103.25,36.73000000000002,11,1,4.39,MX,2021-06-06 22:51:00
496,Mbanza-Ngungu,-5.25,14.8667,20.629999999999995,75,31,0.54,CD,2021-06-06 22:51:02
497,Laas,46.6166,10.7002,17.49000000000001,94,99,1.46,IT,2021-06-06 22:51:04
498,Turinsk,58.0458,63.696,14.890000000000043,63,87,2.07,RU,2021-06-06 22:51:06
499,San Francisco,37.7749,-122.4194,30.510000000000048,61,20,1.79,US,2021-06-06 22:38:18
500,Cairns,-16.9167,145.7667,22.260000000000048,88,75,3.6,AU,2021-06-06 22:51:09
501,Mwense,-10.3845,28.698,17.99000000000001,62,88,4.4,ZM,2021-06-06 22:51:11
502,Selty,57.3132,52.1345,11.770000000000039,86,4,1.15,RU,2021-06-06 22:51:13
503,Kimberley,-28.7323,24.7623,5.830000000000041,65,0,3.6,ZA,2021-06-06 22:51:14
504,Burgos,42.3394,-3.7079,11.230000000000018,87,0,4.12,ES,2021-06-06 22:51:16
505,Poum,-20.2333,164.0167,22.80000000000001,58,82,6.84,NC,2021-06-06 22:49:34
506,Los Llanos de Aridane,28.6585,-17.9182,17.860000000000014,82,90,5.6,ES,2021-06-06 22:51:20
507,Kigali,-1.95,30.0588,19.710000000000036,68,40,1.03,RW,2021-06-06 22:51:22
508,Ca Mau,9.1769,105.15,26.5,84,99,2.74,VN,2021-06-06 22:49:04
509,Waterford,42.7023,-83.4027,32.129999999999995,43,75,4.63,US,2021-06-06 22:47:06
510,Burla,21.5,83.8667,29.689999999999998,51,22,1.7,IN,2021-06-06 22:51:30
511,Dongsheng,39.8161,109.9776,19.840000000000032,43,100,6.04,CN,2021-06-06 22:51:31
512,Cheyenne,41.14,-104.8203,26.180000000000007,34,40,7.2,US,2021-06-06 22:51:33
513,Katobu,-4.9408,122.5276,25.230000000000018,82,53,1.38,ID,2021-06-06 22:51:35
514,Udachny,66.4167,112.4,6.330000000000041,63,82,10.45,RU,2021-06-06 22:51:37
515,Barão de Melgaço,-16.1944,-55.9675,30.29000000000002,34,91,1.71,BR,2021-06-06 22:51:39
516,Cloppenburg,52.85,8.0333,13.879999999999995,98,60,2.83,DE,2021-06-06 22:51:41
517,Misratah,32.3754,15.0925,23.08000000000004,60,63,7.45,LY,2021-06-06 22:51:43
518,Aljezur,37.3191,-8.8033,16.230000000000018,79,0,4.41,PT,2021-06-06 22:51:46
519,Aflao,6.116,1.1914,28.07000000000005,78,20,3.09,TG,2021-06-06 22:51:48
520,Inuvik,68.3499,-133.7218,8.420000000000016,62,20,4.63,CA,2021-06-06 22:49:22
521,Puerto Colombia,10.9878,-74.9547,29.05000000000001,82,100,7.48,CO,2021-06-06 22:47:36
522,Nikšić,42.7731,18.9445,19.090000000000032,91,100,1.06,ME,2021-06-06 22:51:18
523,Shingū,33.7333,135.9833,20.78000000000003,80,100,0.3,JP,2021-06-06 22:51:55
524,Pong,19.1493,100.2752,23.360000000000014,99,100,1.08,TH,2021-06-06 22:51:57
525,Beausejour,50.0622,-96.5167,25.960000000000036,51,40,7.64,CA,2021-06-06 22:51:58
526,Tulum,20.2167,-87.4667,30.55000000000001,75,65,3.64,MX,2021-06-06 22:52:00
527,Mitsamiouli,-11.3847,43.2844,25.860000000000014,69,57,7.15,KM,2021-06-06 22:52:02
528,Manggar,-2.8833,108.2667,27.689999999999998,77,80,4.41,ID,2021-06-06 22:52:04
529,Dingle,10.9995,122.6711,25.82000000000005,82,100,0.91,PH,2021-06-06 22:48:19
530,Sangar,63.9242,127.4739,6.810000000000002,94,100,1.43,RU,2021-06-06 22:52:07
531,Buenos Aires,-34.6132,-58.3772,12.200000000000045,82,0,4.63,AR,2021-06-06 22:45:02
532,Ābyek,36.0667,50.55,20.78000000000003,34,0,3.21,IR,2021-06-06 22:52:11
533,Estevan,49.1334,-102.9842,24.189999999999998,17,1,11.32,CA,2021-06-06 22:52:14
534,Zyryanka,65.75,150.85,7.78000000000003,73,100,5.18,RU,2021-06-06 22:52:16
535,São Filipe,14.8961,-24.4956,23.680000000000007,71,36,5.05,CV,2021-06-06 22:52:18
536,Alta Floresta,-9.8756,-56.0861,24.960000000000036,61,70,1.55,BR,2021-06-06 22:52:20
537,Eten,-6.9081,-79.8642,21.140000000000043,84,90,5.31,PE,2021-06-06 22:52:21
538,Teya,60.3778,92.6267,6.360000000000014,97,100,1.35,RU,2021-06-06 22:48:36
539,Hūn,29.1268,15.9477,26.900000000000034,21,0,3.96,LY,2021-06-06 22:52:25
540,Arlit,18.7369,7.3853,33.81,13,54,4.68,NE,2021-06-06 22:52:27
541,Karasjok,69.4719,25.5112,3.0600000000000023,59,29,2.98,NO,2021-06-06 22:52:29
542,Dunedin,-45.8742,170.5036,11.560000000000002,72,97,2.68,NZ,2021-06-06 22:52:30
543,Yurimaguas,-5.9,-76.0833,24.230000000000018,92,88,1.05,PE,2021-06-06 22:52:32
544,Verkh-Chebula,56.0308,87.6218,13.07000000000005,95,99,7.21,RU,2021-06-06 22:52:34
545,Whitehorse,60.7161,-135.0538,12.79000000000002,81,75,6.71,CA,2021-06-06 22:52:35
546,Severnyy,50.677,36.5532,13.020000000000039,94,0,2.0,RU,2021-06-06 22:52:37
547,Samaná,19.2056,-69.3369,25.980000000000018,83,40,4.54,DO,2021-06-06 22:52:39
548,Ponte Nova,-20.4164,-42.9086,20.129999999999995,81,100,0.72,BR,2021-06-06 22:52:41
549,Luanda,-8.8368,13.2343,25.0,88,75,2.06,AO,2021-06-06 22:51:41
550,Inongo,-1.95,18.2667,20.400000000000034,97,100,3.8,CD,2021-06-06 22:52:44
551,Foxton,-40.4667,175.3,16.79000000000002,79,100,3.84,NZ,2021-06-06 22:52:46
552,Guarapari,-20.6667,-40.4975,22.939999999999998,87,100,4.44,BR,2021-06-06 22:51:41
553,Ponta Delgada,37.7333,-25.6667,18.400000000000034,88,20,3.09,PT,2021-06-06 22:52:50
554,Kloulklubed,7.0419,134.2556,26.960000000000036,81,100,3.14,PW,2021-06-06 22:52:51
555,Camden,39.7835,-74.9663,33.610000000000014,52,2,1.79,US,2021-06-06 22:52:55
556,Basco,20.4487,121.9702,28.83000000000004,75,100,4.89,PH,2021-06-06 22:51:05
557,Inverness,57.4791,-4.224,13.32000000000005,86,99,0.45,GB,2021-06-06 22:48:32
558,Krasnopavlivka,49.1372,36.3272,11.960000000000036,95,12,3.07,UA,2021-06-06 22:53:00
559,Stokmarknes,68.5646,14.9108,14.720000000000027,67,83,1.72,NO,2021-06-06 22:53:02
560,Vestmannaeyjar,63.4427,-20.2734,8.879999999999995,88,100,7.3,IS,2021-06-06 22:53:04
561,Gubkinskiy,64.434,76.5026,3.1000000000000227,64,10,4.65,RU,2021-06-06 22:53:06
562,Dalbandin,28.8947,64.4101,29.03000000000003,43,0,3.19,PK,2021-06-06 22:53:07
563,Lagoa,39.05,-27.9833,17.680000000000007,88,100,5.23,PT,2021-06-06 22:53:09
564,Krasnoarmeyskiy,47.0114,42.2072,12.980000000000018,92,53,3.46,RU,2021-06-06 22:53:11
565,Aguaí,-22.0594,-46.9786,18.610000000000014,58,77,2.17,BR,2021-06-06 22:53:13
566,Ostrovnoy,68.0531,39.5131,3.3100000000000023,93,7,2.92,RU,2021-06-06 22:53:15
567,Kambove,-10.8764,26.5969,13.270000000000039,67,98,2.42,CD,2021-06-06 22:53:17
568,Salym,60.0625,71.4789,9.75,91,100,2.78,RU,2021-06-06 22:53:19
569,Chara,56.9064,118.2631,11.810000000000002,78,87,4.02,RU,2021-06-06 22:50:12
570,Erzin,36.9559,36.2,21.670000000000016,62,0,1.03,TR,2021-06-06 22:53:22
571,Quirinópolis,-18.4483,-50.4517,22.680000000000007,43,87,0.96,BR,2021-06-06 22:52:10
572,Medicine Hat,50.0501,-110.6683,20.24000000000001,33,75,0.45,CA,2021-06-06 22:52:02
573,Arifwala,30.294,73.0735,34.44,29,0,3.04,PK,2021-06-06 22:53:29
574,Myitkyina,25.3833,97.4,23.129999999999995,98,100,0.71,MM,2021-06-06 22:53:31
575,Conceição do Araguaia,-8.2578,-49.2647,29.07000000000005,58,0,0.66,BR,2021-06-06 22:50:29
576,Kem',64.9555,34.5793,4.980000000000018,82,75,3.17,RU,2021-06-06 22:53:34
577,Kushiro,42.975,144.3747,19.53000000000003,59,75,3.3,JP,2021-06-06 22:53:36
578,Harper,4.375,-7.7169,25.590000000000032,88,100,5.29,LR,2021-06-06 22:53:38
579,Mana,5.6592,-53.7767,24.52000000000004,89,100,2.81,GF,2021-06-06 22:53:39
580,Pangody,65.85,74.4859,1.7600000000000477,72,39,3.96,RU,2021-06-06 22:53:41
581,Dakar,14.6937,-17.4441,24.49000000000001,83,2,3.09,SN,2021-06-06 22:43:58
582,Merritt,50.1123,-120.7942,15.460000000000036,37,99,2.94,CA,2021-06-06 22:53:44
583,Kamenka,51.3223,42.7678,12.140000000000043,94,60,2.92,RU,2021-06-06 22:53:46
584,Kavaratti,10.5669,72.642,27.82000000000005,78,100,5.59,IN,2021-06-06 22:53:48
585,Tvøroyri,61.5556,-6.8111,10.660000000000025,97,100,6.61,FO,2021-06-06 22:53:50
586,Chachapoyas,-6.2317,-77.869,13.330000000000041,96,99,0.71,PE,2021-06-06 22:53:52
587,Doha,25.2867,51.5333,33.99000000000001,67,0,2.06,QA,2021-06-06 22:53:54
588,Calbuco,-41.768,-73.1273,9.560000000000002,77,100,8.26,CL,2021-06-06 22:53:55
589,Vuktyl,63.8567,57.3094,5.7900000000000205,54,26,1.99,RU,2021-06-06 22:53:57
590,Weyburn,49.6668,-103.8511,23.120000000000005,20,11,9.26,CA,2021-06-06 22:54:00
591,Tabou,4.423,-7.3528,25.850000000000023,85,100,5.2,CI,2021-06-06 22:54:04
592,Chongqing,29.5628,106.5528,25.180000000000007,83,99,0.52,CN,2021-06-06 22:54:05
593,Balyqshy,47.0667,51.8667,16.0,44,20,3.0,KZ,2021-06-06 22:49:08
594,Kharp,66.8014,65.8081,0.9600000000000364,78,8,2.71,RU,2021-06-06 22:54:10
595,Vila Velha,-20.3297,-40.2925,22.970000000000027,90,0,0.89,BR,2021-06-06 22:50:34
596,Belyy Yar,53.6039,91.3903,8.939999999999998,87,0,2.11,RU,2021-06-06 22:54:17
597,Lahijan,37.2061,50.0029,18.110000000000014,90,3,1.73,IR,2021-06-06 22:54:19
598,Porosozero,62.7191,32.727,8.379999999999995,72,90,3.68,RU,2021-06-06 22:54:20
599,Zaozyornoye,45.1582,33.2787,15.53000000000003,83,81,4.05,UA,2021-06-06 22:54:22
600,Corinth,37.9407,22.9573,23.75,66,67,2.46,GR,2021-06-06 22:54:24
601,Jitaúna,-14.0189,-39.8889,19.939999999999998,99,58,0.28,BR,2021-06-06 22:52:13
602,Umm Kaddadah,13.6017,26.6876,30.30000000000001,14,3,4.7,SD,2021-06-06 22:54:27
603,Alanje,8.4,-82.55,28.170000000000016,88,40,2.57,PA,2021-06-06 22:54:29
604,Kautokeino,69.0125,23.0412,9.020000000000039,50,10,2.05,NO,2021-06-06 22:54:31
605,Mykhaylivka,47.2724,35.2224,14.150000000000034,90,74,3.26,UA,2021-06-06 22:54:33
606,Sítio Novo do Tocantins,-5.5183,-47.4611,26.02000000000004,64,53,0.79,BR,2021-06-06 22:54:35
607,Stornoway,58.2093,-6.3865,10.520000000000039,87,40,1.54,GB,2021-06-06 22:54:37
608,Bull Savanna,17.8868,-77.5902,26.860000000000014,71,14,6.22,JM,2021-06-06 22:54:38
609,Chapais,49.7834,-74.8492,24.879999999999995,38,71,2.83,CA,2021-06-06 22:54:40
610,Piaçabuçu,-10.4056,-36.4344,23.74000000000001,86,10,2.79,BR,2021-06-06 22:53:14
611,Kalakamati,-20.5929,27.3121,9.879999999999995,73,0,7.01,BW,2021-06-06 22:54:44
612,Marihatag,8.7936,126.2969,24.55000000000001,92,100,1.75,PH,2021-06-06 22:54:45
613,Zimovniki,47.1483,42.4633,13.07000000000005,92,53,3.33,RU,2021-06-06 22:54:47
614,College,64.8569,-147.8028,20.920000000000016,46,75,8.23,US,2021-06-06 22:53:04
615,Tahoua,14.8888,5.2692,26.350000000000023,61,67,9.24,NE,2021-06-06 22:54:52
616,Puerto Madero,14.7208,-92.4215,29.77000000000004,70,96,3.63,MX,2021-06-06 22:54:54
617,Qazanbulaq,40.6192,46.6519,18.430000000000007,64,87,5.72,AZ,2021-06-06 22:54:56
618,Umba,66.6871,34.3429,5.230000000000018,82,2,3.71,RU,2021-06-06 22:54:57
619,Cervo,43.6702,-7.4101,15.54000000000002,86,88,3.92,ES,2021-06-06 22:54:59
620,Saint-Ambroise,48.5501,-71.3324,25.30000000000001,63,34,1.95,CA,2021-06-06 22:55:01
621,Frontignan,43.4485,3.754,22.08000000000004,64,10,4.92,FR,2021-06-06 22:55:04
622,Forsytheganj,52.6333,29.7333,12.730000000000018,94,54,2.81,BY,2021-06-06 22:55:06
623,Oktyabr'skoye,43.0645,44.7417,13.080000000000041,100,96,2.09,RU,2021-06-06 22:55:07
624,Marrakesh,31.6315,-8.0083,27.04000000000002,44,0,3.09,MA,2021-06-06 22:55:09
625,Port Hardy,50.6996,-127.4199,13.100000000000023,71,75,6.69,CA,2021-06-06 22:51:06
626,Honningsvåg,70.9821,25.9704,4.57000000000005,71,2,3.02,NO,2021-06-06 22:53:44
627,Yanaul,56.2719,54.9309,12.240000000000009,71,3,0.58,RU,2021-06-06 22:55:14
628,Taraz,42.9,71.3667,22.230000000000018,49,90,8.0,KZ,2021-06-06 22:55:16
629,Port Augusta,-32.5,137.7667,13.730000000000018,63,5,7.91,AU,2021-06-06 22:55:18
630,Ayr,55.4627,-4.6339,11.29000000000002,81,0,1.54,GB,2021-06-06 22:55:20
631,Kjøllefjord,70.9457,27.3465,4.480000000000018,67,2,1.1,NO,2021-06-06 22:55:21
632,Saryozek,44.3583,77.9753,14.700000000000045,53,98,2.38,KZ,2021-06-06 22:55:23
633,Varhaug,58.6147,5.6457,11.75,85,100,4.32,NO,2021-06-06 22:55:27
634,Ambunti,-4.2365,142.8448,25.03000000000003,94,86,1.3,PG,2021-06-06 22:55:28
635,Estelle,29.8458,-90.1067,27.77000000000004,76,90,2.57,US,2021-06-06 22:55:30
636,Nemuro,43.3236,145.575,11.54000000000002,86,31,0.7,JP,2021-06-06 22:55:32
637,Filingué,14.3521,3.3168,27.07000000000005,65,88,12.99,NE,2021-06-06 22:55:34
638,Verkhnevilyuysk,63.4453,120.3167,9.930000000000007,77,91,5.59,RU,2021-06-06 22:55:36
639,Villa Bruzual,9.3328,-69.1208,22.220000000000027,92,100,1.37,VE,2021-06-06 22:55:37
640,Jobabo,20.9692,-76.2994,26.350000000000023,75,42,7.05,CU,2021-06-06 22:55:39
641,Riyadh,24.6877,46.7219,36.03000000000003,13,0,3.09,SA,2021-06-06 22:54:07
642,San Felipe,10.3399,-68.7425,22.610000000000014,94,100,1.27,VE,2021-06-06 22:55:43
643,Rocha,-34.4833,-54.3333,7.910000000000025,91,43,1.69,UY,2021-06-06 22:55:45
644,Qaqortoq,60.7167,-46.0333,5.150000000000034,80,100,2.19,GL,2021-06-06 22:55:47
645,Padang,-0.9492,100.3543,24.220000000000027,78,78,1.71,ID,2021-06-06 22:55:36
646,Ekhabi,53.5102,142.9671,2.8600000000000136,97,100,6.12,RU,2021-06-06 22:55:50
647,Manjeshwar,12.7194,74.8861,26.53000000000003,82,100,1.03,IN,2021-06-06 22:54:39
648,Fethiye,36.6217,29.1164,15.930000000000007,39,9,2.53,TR,2021-06-06 22:55:57
649,Muravlenko,63.7898,74.523,3.4600000000000364,63,8,2.62,RU,2021-06-06 22:55:59
650,Esil,51.9556,66.4042,13.860000000000014,38,56,2.5,KZ,2021-06-06 22:56:00
651,Bereket,39.2446,55.5154,22.660000000000025,59,0,3.74,TM,2021-06-06 22:56:02
652,Tecolutla,20.4833,-97.0167,30.02000000000004,69,28,6.66,MX,2021-06-06 22:56:04
653,Umluj,25.0213,37.2685,28.02000000000004,50,0,4.16,SA,2021-06-06 22:56:06
654,Mumbwa,-14.9783,27.0619,11.970000000000027,64,46,3.21,ZM,2021-06-06 22:56:07
655,Sechura,-5.5569,-80.8222,22.670000000000016,67,96,7.56,PE,2021-06-06 22:56:09
656,La Santisima Trinidad,-14.8333,-64.9,24.99000000000001,88,75,2.57,BO,2021-06-06 22:56:11
657,Esparta,15.7437,-87.1766,32.08000000000004,78,61,3.67,HN,2021-06-06 22:56:13
658,Erenhot,43.6475,111.9767,21.52000000000004,28,78,5.58,CN,2021-06-06 22:56:15
659,Bathsheba,13.2167,-59.5167,27.340000000000032,69,20,9.33,BB,2021-06-06 22:56:17
660,NEDJO,9.5046,35.5019,14.470000000000027,95,19,0.79,ET,2021-06-06 22:56:20
661,Horta,38.5333,-28.6333,17.910000000000025,88,100,3.72,PT,2021-06-06 22:56:22
662,Preobrazheniye,42.9019,133.9064,17.02000000000004,67,18,1.52,RU,2021-06-06 22:56:26
663,Vallenar,-28.5708,-70.7581,15.700000000000045,64,0,1.3,CL,2021-06-06 22:56:27
664,Nikel,69.4128,30.222,4.100000000000023,71,4,1.32,RU,2021-06-06 22:56:29
665,Talnakh,69.4865,88.3972,-0.22999999999996135,97,100,2.33,RU,2021-06-06 22:56:31
666,Maniitsoq,65.4167,-52.9,4.580000000000041,90,100,3.66,GL,2021-06-06 22:56:33
667,Liwale,-9.7667,37.9333,16.900000000000034,72,0,2.41,TZ,2021-06-06 22:56:35
668,Codrington,-38.2667,141.9667,14.04000000000002,62,100,10.09,AU,2021-06-06 22:56:31
669,Poya,-21.35,165.15,22.860000000000014,53,93,3.72,NC,2021-06-06 22:56:40
670,Saint-François,46.4154,3.9054,16.379999999999995,93,90,1.54,FR,2021-06-06 22:56:42
671,Bandarbeyla,9.4942,50.8122,26.04000000000002,87,3,11.33,SO,2021-06-06 22:56:44
672,Maumere,-8.6199,122.2111,25.79000000000002,79,69,1.01,ID,2021-06-06 22:56:47
673,Mbandaka,0.0487,18.2603,20.52000000000004,98,97,2.15,CD,2021-06-06 22:56:51
674,Oktyabr'skiy,54.4815,53.471,11.980000000000018,79,4,0.73,RU,2021-06-06 22:56:52
675,Ust-Maya,60.4167,134.5333,22.379999999999995,52,93,4.62,RU,2021-06-06 22:56:54
676,Kot Diji,27.3427,68.7083,31.010000000000048,54,1,7.44,PK,2021-06-06 22:56:56
677,Xining,36.6167,101.7667,9.930000000000007,81,87,0.95,CN,2021-06-06 22:56:59
678,Zinder,13.8072,8.9881,30.420000000000016,34,90,1.62,NE,2021-06-06 22:57:01
679,Pīpri,19.8,75.5333,26.180000000000007,74,72,3.15,IN,2021-06-06 22:57:03
680,Kisangani,0.5167,25.2,21.129999999999995,99,96,0.16,CD,2021-06-06 22:57:05
681,Mugango,-1.6833,33.7,21.100000000000023,70,21,3.52,TZ,2021-06-06 22:57:07
682,Juneau,58.3019,-134.4197,12.129999999999995,90,100,1.34,US,2021-06-06 22:56:58
683,Senneterre,48.3835,-77.2328,31.120000000000005,48,29,3.17,CA,2021-06-06 22:57:10
684,Wanning,18.8003,110.3967,26.189999999999998,91,30,1.45,CN,2021-06-06 22:57:12
685,Nurota,40.5614,65.6886,25.05000000000001,20,14,2.58,UZ,2021-06-06 22:57:14
686,Puerto Escondido,15.85,-97.0667,29.30000000000001,78,60,3.15,MX,2021-06-06 22:57:15
687,Kangaatsiaq,68.3065,-53.4641,3.0,89,45,4.64,GL,2021-06-06 22:57:17
688,São João da Barra,-21.6403,-41.0511,23.52000000000004,85,100,6.18,BR,2021-06-06 22:57:19
689,Cabedelo,-6.9811,-34.8339,23.370000000000005,86,39,5.73,BR,2021-06-06 22:57:21
690,Kamaishi,39.2667,141.8833,20.53000000000003,63,100,2.04,JP,2021-06-06 22:55:50
691,Mastic Beach,40.7668,-72.8521,30.02000000000004,68,21,1.34,US,2021-06-06 22:57:25
692,Mnogovershinnyy,53.9353,139.9242,5.330000000000041,89,96,2.69,RU,2021-06-06 22:57:26
693,Tura,25.5198,90.2201,22.189999999999998,98,82,3.34,IN,2021-06-06 22:57:30
694,Seydi,39.4816,62.9137,29.879999999999995,24,3,4.81,TM,2021-06-06 22:57:32
